path,git_blob_sha1,byte_size,packet,removal_class,retained_summary_pointer,recovery_commit
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run1/startup_session_trace.csv,e52fd16c691e2a194db3062bf2043b5ae9d10da5,368839,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run1/track-a-librime-1.17.0/m37_metrics.csv,187c2a1a0ff3c7c547455d30e47f5790fc540f8d,3974,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run1/track-a-librime-1.17.0/samples.csv,3c4b8f1abac686b5082122aa805dd422bd53fcfd,289725,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run1/track-a-librime-1.17.0/startup_session_trace.csv,fcffa999468203c59321d9c749133d6959534c33,135,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run1/track-a-yune/m37_metrics.csv,98b4a80f4c8a69b31b9d9b407f17a3db2710eddb,539253,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run1/track-a-yune/samples.csv,aba80a897b767a1fd53c04436f22b772f78bb753,286428,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run1/track-a-yune/startup_session_trace.csv,bc217d6a2e8a11244a4f6f9bce517cf95369f3e5,106313,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run1/track-b-yune-product/m37_metrics.csv,b93ba4329358cd025fc037835ad19eba71f1dbbe,66203,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run1/track-b-yune-product/samples.csv,398151210667be97dddafb6863e1a372073a8627,34062,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run1/track-b-yune-product/startup_session_trace.csv,b29203971b252da7e6edb1c4c4aaed2524440657,204958,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run2/m37_metrics.csv,93516a7d0aea01d520c7012af72e95e43dba103c,1023017,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run2/samples.csv,8ae5a57cef667fbd2c451f4bce3187ffc09cc00a,726879,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run2/startup_session_trace.csv,f3e675881ef91939ff9fb1a1a95b5b521a5b2d23,368817,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run2/track-a-librime-1.17.0/m37_metrics.csv,187c2a1a0ff3c7c547455d30e47f5790fc540f8d,3974,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run2/track-a-librime-1.17.0/samples.csv,70520f38769ced78d07989791bbbabe4d9059cc1,289729,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run2/track-a-librime-1.17.0/startup_session_trace.csv,fcffa999468203c59321d9c749133d6959534c33,135,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run2/track-a-yune/m37_metrics.csv,52ebc968bf90f89e754a7f5359682019cf23a2b8,539241,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run2/track-a-yune/samples.csv,4caa3f5456c3eb6b1e40fd5a7f30dc41082e1fd5,286431,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run2/track-a-yune/startup_session_trace.csv,a905606b364885789c0b4d428aa60a9667ce2637,106310,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run2/track-b-yune-product/m37_metrics.csv,195375ff56df4c9816a28f0e96101ee686002177,66154,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run2/track-b-yune-product/samples.csv,ff5fb2dae5fdb5e1783c850fc74a475d4f1863b6,34062,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run2/track-b-yune-product/startup_session_trace.csv,100c3f97d362a851beb6368d2556099a545c91a9,204939,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run3/m37_metrics.csv,783dd877b2373cf4cc721234bbca3041a868b57d,1022917,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run3/samples.csv,02046fd972c0cac223e22a38708dd2982e47ef3e,726568,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run3/startup_session_trace.csv,70f39e7bc885bc3d42b20bc6ce239d055482cfbb,368827,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run3/track-a-librime-1.17.0/m37_metrics.csv,187c2a1a0ff3c7c547455d30e47f5790fc540f8d,3974,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run3/track-a-librime-1.17.0/samples.csv,cc71266e941dbcb20d780716f06306f2c8d75eea,289734,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run3/track-a-librime-1.17.0/startup_session_trace.csv,fcffa999468203c59321d9c749133d6959534c33,135,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run3/track-a-yune/m37_metrics.csv,14d8b62dbb5b0d21245ca5fbca9a377ef17d151c,539101,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run3/track-a-yune/samples.csv,af20cb190b5e5afd70b112e123fed3fb931dd963,286123,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run3/track-a-yune/startup_session_trace.csv,0a4419cc6a979acb3e017032572391c3ee6d2ee0,106312,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run3/track-b-yune-product/m37_metrics.csv,b988fcd16e48f8571502faa29245ff9014427ad9,66194,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run3/track-b-yune-product/samples.csv,0370d466fb15bdb222004e19c7073c1b37867838,34054,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run3/track-b-yune-product/startup_session_trace.csv,89252381002d4a37c2574393c23cb0c9fec9da01,204947,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/m37_metrics.csv,01143f614fdae7eb151e0c373eb0f2ad7302fe74,1023121,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/samples.csv,2a61f0d6f40dcfc91b327ba9bc2f1ff8c48a01a1,726588,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/startup_session_trace.csv,bc70d9b05e8ce5a866cac64751248ce278734609,368838,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/track-a-librime-1.17.0/m37_metrics.csv,187c2a1a0ff3c7c547455d30e47f5790fc540f8d,3974,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/track-a-librime-1.17.0/samples.csv,8cf05cc9e27a095e159f1d7bfbc3cb4ee22846d5,289731,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/track-a-librime-1.17.0/startup_session_trace.csv,fcffa999468203c59321d9c749133d6959534c33,135,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/track-a-yune/m37_metrics.csv,58f2b62980e9cf3235bc1a028861fcf6537060ab,539292,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/track-a-yune/samples.csv,eabcb291b97b4485ef58bd0fabc53368e817f7fc,286138,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/track-a-yune/startup_session_trace.csv,5679018e4a134688077d7d55060bccc86a2f1fc3,106310,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/track-b-yune-product/m37_metrics.csv,6a3c872e88640c7695d18a5c3e69ab50a8538a5b,66207,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/track-b-yune-product/samples.csv,171d9ffcc39793b3e16c1e08d315b68e23d28e65,34062,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/track-b-yune-product/startup_session_trace.csv,293565d86bbf1f5afa4fe361c6b8d59cf00d9fe0,204960,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/m37_metrics.csv,6fe3e9df48b0bbe966a5b25cb7744da11387a863,1022822,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/samples.csv,9f16add304a5ec033f875ec2be05626aa9af8e2a,726888,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/startup_session_trace.csv,ef913b6b125318d380063c02b900a23f8c539e10,368825,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/track-a-librime-1.17.0/m37_metrics.csv,187c2a1a0ff3c7c547455d30e47f5790fc540f8d,3974,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/track-a-librime-1.17.0/samples.csv,6836cd170c63b84907d693d403d8e081482bea66,289730,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/track-a-librime-1.17.0/startup_session_trace.csv,fcffa999468203c59321d9c749133d6959534c33,135,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/track-a-yune/m37_metrics.csv,d586ae7d1cfff1717ff466a86e9ca28210a66112,539000,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/track-a-yune/samples.csv,17e50aa6f370473b9042d889486d26ee368abcc9,286444,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/track-a-yune/startup_session_trace.csv,df57b72791fa6c2fec5586d268316bdb13294e1b,106310,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/track-b-yune-product/m37_metrics.csv,7990819e9b64827877e6b6c527eb676de5113d24,66200,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/track-b-yune-product/samples.csv,fc4876962435b176ed035abf0c88483ff3054aca,34057,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/track-b-yune-product/startup_session_trace.csv,cdcdb77f51cc52771096ee1e42262418c523e23c,204947,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/m37_metrics.csv,f85837e44cc9b075c6d6d910877cd0853eb4a35c,1023115,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/samples.csv,32e32f41692d90fa622ac8707cef20306ad7e561,726872,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/startup_session_trace.csv,c5ba77aa2402f30e9afd4b2c306a2e30b006fde5,368860,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/track-a-librime-1.17.0/m37_metrics.csv,187c2a1a0ff3c7c547455d30e47f5790fc540f8d,3974,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/track-a-librime-1.17.0/samples.csv,5e008c62afa1984018e1883d5cd013d88279d026,289728,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/track-a-librime-1.17.0/startup_session_trace.csv,fcffa999468203c59321d9c749133d6959534c33,135,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/track-a-yune/m37_metrics.csv,09d820575478faf31519c5cfb8e027a8ce9e93de,539183,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/track-a-yune/samples.csv,16664a6ee74f0319792a4caf01c2c9c2d069bae5,286425,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/track-a-yune/startup_session_trace.csv,c93777d93d05829586a2efc83edadc74984fdbab,106310,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/track-b-yune-product/m37_metrics.csv,a6cfc0c40023b6133c6cc31f1b3d687c23437821,66310,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/track-b-yune-product/samples.csv,0ca44fc85648e74a7b678991633ddd4cfb3b29e1,34062,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/track-b-yune-product/startup_session_trace.csv,0925cd139ca74acf6691468cf7a9d1595e573d1b,204982,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/m37_metrics.csv,58f112ea1f507c8e8675b25457dc8e56ba3c805b,1022989,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/samples.csv,6d14ec469830765db4f40d14e8ddb826e8cbf67c,726573,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/startup_session_trace.csv,2ef4a22f21f133e49c8ead640307ee8b245ef337,368862,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/track-a-librime-1.17.0/m37_metrics.csv,187c2a1a0ff3c7c547455d30e47f5790fc540f8d,3974,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/track-a-librime-1.17.0/samples.csv,baaeb176f24219b014fda0e35b63e3a65afa9b11,289731,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/track-a-librime-1.17.0/startup_session_trace.csv,fcffa999468203c59321d9c749133d6959534c33,135,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/track-a-yune/m37_metrics.csv,a811cd830f6eb5d59c86a94548a67716b152a989,539077,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/track-a-yune/samples.csv,f0d5c6d9df48bb01bc9c6f405faaeb091519f7ee,286123,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/track-a-yune/startup_session_trace.csv,38eb8274b6925b0dcfde24e53a9b70f0add17a75,106310,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/track-b-yune-product/m37_metrics.csv,6e337d4843c3ac28ba010fe7352bbfcfb5252f03,66290,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/track-b-yune-product/samples.csv,7fdb2a0a29ab5f490969e36d842c66a6d21792cf,34062,m59-canonical-jyutping-reachability-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
